user_id,monthly_income,monthly_expenses,monthly_savings,emergency_fund_savings,debt,savings_rate,debt_to_income,emergency_fund_months
69,98871,71663,27208,486863.1781299542,86416,27.518685964539653,87.40277735635323,6.7937872839534235
70,110271,75442,34829,56536.09467589562,171890,31.584913531209473,155.87960569868778,0.7493981426247398
71,216597,115359,101238,225171.2101645416,47333,46.74025956038172,21.85302658854924,1.9519171470326686
72,174508,112273,62235,813843.4335482017,30746,35.66312146148027,17.61867650766727,7.248790301748432
73,89377,51395,37982,265240.698332487,170862,42.49639168913703,191.16998780446872,5.160826896244519
74,147455,122694,24761,225938.81041303507,45714,16.792241700857886,31.0020006103557,1.8414821459324422
75,227907,93933,133974,485049.193371584,187563,58.784504205662834,82.29804262264871,5.163778367257343
76,164123,104213,59910,233070.57519732483,43525,36.503110472024034,26.519744338087897,2.2364827343740687
77,218274,168913,49361,1287889.799170856,3420,22.61423715147017,1.5668380109403777,7.624574776191625
78,136752,92496,44256,423478.1138274069,197307,32.36223236223236,144.28088803088804,4.5783397533667065
79,225312,98613,126699,241165.6013037349,6102,56.232690668939064,2.7082445675330207,2.445576154297455
80,221408,123647,97761,167658.1571959622,165656,44.15423110276052,74.81933805463217,1.3559419734887397
81,203817,176928,26889,985177.278928877,182957,13.192716996128881,89.76532870172753,5.568238373399784
82,76631,38657,37974,207555.1594389386,18070,49.55435789693466,23.580535292505644,5.369148134592405
83,75777,39940,35837,94351.24881161933,176089,47.29271414809243,232.3778983068741,2.3623247073515103
84,237392,195690,41702,213883.42679912492,105510,17.56672507919391,44.4454741524567,1.0929706515362303
85,94748,51946,42802,174447.49095166623,182065,45.174568328619074,192.15709038713217,3.358246851570212
86,69592,49115,20477,32059.98536286244,110627,29.42435912173813,158.96511093229105,0.6527534432019229
87,110316,54842,55474,31124.334160880266,70031,50.2864498350194,63.48217846912506,0.5675273359994214
88,247501,209139,38362,565503.7528701868,144475,15.499735354604628,58.373501521205974,2.7039612548122864
89,72097,32226,39871,149085.2465899416,118834,55.30188496053927,164.82516609567665,4.626241127969392
90,133848,63915,69933,502034.8830109408,22677,52.248072440380135,16.942352519275598,7.854727106484249
91,95609,79374,16235,158907.61191668955,70313,16.980618979384786,73.54223974730412,2.0020108841269124
92,167813,92571,75242,397746.0589441728,113632,44.836812404283336,67.71346677551799,4.296659417573244
93,251207,197196,54011,340472.3467061399,114692,21.500595126728157,45.65637104061591,1.7265682199747454
94,258214,114304,143910,47259.41965165227,187251,55.7328417514155,72.51775658949553,0.4134537693488616
95,203165,136185,66980,694467.129084266,73523,32.968277016218344,36.188812049319516,5.099439211985652
96,276175,245222,30953,1012865.6320889256,83613,11.207748710057029,30.275368878428534,4.130402786409562
97,262866,209660,53206,454261.51839685184,28251,20.240731018846102,10.747300906165117,2.1666580100965938
98,143481,63020,80461,12780.830800337058,8308,56.0778082115402,5.790313700071787,0.20280594732366009
99,45949,37585,8364,209265.5242882531,74740,18.202790049837862,162.65859975189883,5.567793648749584
100,156352,76088,80264,95223.85362206076,177247,51.335448219402366,113.3640759312321,1.2514963413686884
101,178877,79946,98931,116955.24003792634,187628,55.30671914220386,104.89218848706095,1.4629279768584587
102,154548,111140,43408,459404.976403109,29375,28.087066801252686,19.007039884048968,4.133570059412533
103,180734,111664,69070,652152.8819564712,67215,38.21638429957839,37.19001405380283,5.840314532494548
104,109042,84935,24107,9780.087654146517,192461,22.107995084462868,176.5017149355294,0.11514790903804693
105,49435,20911,28524,6813.439882335876,78781,57.70001011429149,159.36279963588552,0.3258304185517611
106,231475,112882,118593,15497.435975773042,166319,51.23361054109515,71.85181985095582,0.1372888146540019
107,161172,102623,58549,142195.9639662039,59101,36.327029508847694,36.669520760429855,1.3856149592801215
108,273828,164092,109736,808448.5943166744,98116,40.074791474940476,35.83125173466556,4.926800784417732
109,137379,58063,79316,174009.0579444544,23289,57.73517058647973,16.952372633371912,2.9969009170117697
110,150226,97882,52344,670679.5090815629,9540,34.84350245629918,6.350432015762918,6.851918729506578
111,56364,27137,29227,15320.192785643718,104182,51.85402029664324,184.83783975587252,0.5645499792034387
112,202049,83497,118552,391284.0296767229,191962,58.67487589644096,95.00764665996863,4.686204650187706
113,237459,163309,74150,507133.1398308871,166267,31.226443301791047,70.01924542763172,3.1053594096521753
114,131680,82843,48837,361604.2534184,103691,37.087636695018226,78.74468408262454,4.3649343145274795
115,277378,224735,52643,1171291.44162768,82986,18.978794280728824,29.918018011522186,5.211878174862305
116,260715,139998,120717,240336.3806474637,3373,46.302284103331225,1.2937498801373146,1.716712957666993
117,183233,76862,106371,380161.84046383295,27350,58.05231590379463,14.926350602784433,4.946031074703143
118,133008,96811,36197,298485.05817837856,146377,27.214152532178517,110.05127511127151,3.0831729677245208
119,115353,65787,49566,137202.48743244287,20358,42.968973498738656,17.648435671373957,2.085556225887225
120,43267,32296,10971,89999.03181936369,11338,25.356507268819193,26.204728777128068,2.786692835625579
121,171484,71953,99531,240579.7665602483,44425,58.04098341536237,25.90620699307224,3.34356825372463
122,78756,61060,17696,394122.6334372732,114352,22.469399156889633,145.1978261973691,6.454677914138114
123,123042,74601,48441,222023.3697458193,196582,39.36948359096894,159.76820922936884,2.976144686342265
124,205983,117493,88490,874859.763657117,61476,42.95985591043921,29.84518139846492,7.446058604828518
125,84811,52116,32695,313059.17255217343,112856,38.550423883694336,133.06764452724295,6.006968542331979
126,108450,48971,59479,353591.34714404045,14397,54.844628861226376,13.275242047026278,7.220423253436533
127,212627,172914,39713,442728.4537008576,66234,18.677308149952733,31.15032427678517,2.560396808244894
128,79954,47540,32414,4121.7756109870725,155538,40.54081096630562,194.53435725542187,0.08670121184238688
129,208011,120116,87895,919416.7609427954,51934,42.25497690026008,24.966948863281267,7.654407081011651
130,235967,151316,84651,596821.3634511875,139407,35.87408408802926,59.0790237617972,3.9442052621744397
131,126900,56578,70322,272679.2216450681,142202,55.41528762805359,112.05831363278172,4.819527407208952
132,127508,98970,28538,626740.6236603778,27192,22.381340778617812,21.32572073909088,6.332632349806788
133,41062,18297,22765,72371.26652114507,11174,55.44055330962934,27.212507914860456,3.9553624376206518
134,128461,86680,41781,306174.9108723546,38102,32.52426806579429,29.66036384583648,3.5322440109870166
135,114460,65866,48594,61685.8888321655,179208,42.4550061156736,156.5682334439979,0.9365361314208469
136,194697,159355,35342,1105118.900278473,175333,18.152308458784674,90.0542894857137,6.934949642486731
137,41542,25467,16075,45346.82901025147,193928,38.6957777670791,466.82393722016275,1.7806113405682442
138,133105,112599,20506,132060.45054160303,88092,15.405882573907817,66.18233725254498,1.172838573536204
139,297188,153531,143657,713987.216097961,173420,48.33876199577372,58.35363473626122,4.6504433378142584
140,197504,165938,31566,314200.54135373427,171334,15.982461114711603,86.74963545042125,1.89348154945663
141,208152,144862,63290,405866.5252280065,19870,30.405665090895116,9.545908758983819,2.801745973602508
142,205650,162170,43480,724451.337437244,118874,21.14271821055191,57.80403598346705,4.46723399788644
143,65289,55703,9586,49552.26685519639,44482,14.682412044908025,68.13092557704972,0.8895798584492107
144,126188,51191,74997,191929.65539457052,123961,59.432751133229786,98.23517291660063,3.7492851359530097
145,70355,32321,38034,30388.52657666245,173416,54.06012365858859,246.48710112998367,0.9402099742168389
146,82918,64097,18821,299137.50189146114,61629,22.698328469089944,74.32523698111387,4.666950120777277
147,106040,62291,43749,142378.3325326671,33591,41.25707280271595,31.677668804224822,2.285696690254886
148,253920,129955,123965,1001404.6809040372,36395,48.82049464398236,14.33325456836799,7.7057803155248905
149,282348,249860,32488,86271.48479976758,128148,11.506368028107158,45.38654426452463,0.3452792956046089
150,60559,40202,20357,319353.3658687049,21732,33.61515216565663,35.885665219042586,7.9437183689544035
151,299747,202906,96841,1573418.4023386312,114065,32.30757939195389,38.05375866981154,7.754420284952792
152,111726,79850,31876,444444.2625233735,52638,28.530512145785224,47.11347403469202,5.565989511876937
153,223808,159749,64059,746749.0161232267,150159,28.622301258221334,67.09277595081498,4.674514495384802
154,212502,89829,122673,201909.13886304368,142047,57.7279272665669,66.84501792924303,2.247705516737843
155,51023,43121,7902,157186.99869498183,66203,15.487133253630716,129.7512886345374,3.6452540222857035
156,159156,85735,73421,129028.5410313334,61529,46.13146849631808,38.65955414813139,1.5049692777900905
157,142023,81901,60122,382416.1537335862,158427,42.332579934236,111.55024186223359,4.669248894806977
158,274340,243393,30947,1920294.333848992,178677,11.280527812203834,65.1297659838157,7.889685955836823
159,161790,108083,53707,267637.38680860127,57043,33.19550033994684,35.25743247419494,2.4762209302906215
160,296460,220081,76379,286311.1890237041,165421,25.763678067867502,55.79875868582608,1.30093551475913
161,162402,131751,30651,1001096.7070089944,49407,18.873536040196548,30.42265489341264,7.598399306335393
162,241412,170607,70805,570841.517539469,58141,29.32952794392988,24.083724089937533,3.345944290324951
163,194865,131688,63177,173653.55344487503,1015,32.420906781618044,0.5208734251917995,1.3186740890960074
164,295776,233308,62468,896593.4644806038,112816,21.120036784593747,38.142378015795735,3.8429606549308373
165,168778,117649,51129,358491.4271342644,20309,30.29364016637239,12.032966381874415,3.047126853048172
166,46970,38565,8405,258641.17197748023,18017,17.894400681285926,38.35852671918246,6.706629637689103
167,115880,70386,45494,153952.24131931752,172015,39.259578874697965,148.44235415947531,2.18725657544565
168,218998,182285,36713,1185437.2835942097,98142,16.764080037260616,44.81410789139627,6.503208073040621
169,180932,162534,18398,722212.2947073396,23524,10.16846107930051,13.001569650476421,4.44345364482102
170,240244,209584,30660,1424579.9898218769,144528,12.762025274304456,60.15883851417725,6.797179125419292
171,284820,178089,106731,184014.96867931672,45106,37.47314093111439,15.836668773260303,1.0332753212119599
172,93932,66042,27890,120800.22528847748,37744,29.691691862198187,40.182259506877315,1.8291424440277018
173,216615,153593,63022,440090.2908065445,138311,29.094014726588647,63.851072178750314,2.8653017442627235
174,164454,121003,43451,503670.3418596936,174197,26.421370109574717,105.92445303853965,4.162461607230346
175,89922,59355,30567,404649.8636112556,115765,33.99279375458731,128.73935188274282,6.817452002548321
176,113963,77548,36415,543861.8686315947,173880,31.953353281328152,152.57583601695288,7.01322882126676
177,259536,121205,138331,27908.834260466003,44238,53.299349608532154,17.0450342149066,0.23026141050671178
178,41252,29295,11957,165008.13445173405,53682,28.98526132066324,130.13187239406574,5.6326381447937885
179,99494,46581,52913,5420.040571804865,6949,53.18210143325226,6.984340764267192,0.11635732534305543
180,278897,193821,85076,608201.0645222018,154458,30.504451464160603,55.38173590967275,3.1379523607978586
181,296434,252585,43849,703712.8571046425,53413,14.792162842319032,18.018513395899255,2.7860437361864028
182,227872,180435,47437,572401.575425107,70390,20.81738870945092,30.890148855497824,3.1723422585701613
183,223401,185686,37715,1410501.4921959434,170883,16.882198378700185,76.49160030617588,7.596164989261136
184,285897,246813,39084,971685.5891507204,19963,13.670657614455555,6.982584637124559,3.936930344636305
185,95123,59886,35237,469521.8464283687,14388,37.043617211399976,15.125679383535001,7.840260602283817
186,45569,25718,19851,130318.42537054044,143087,43.56250960082512,314.0007461212667,5.067206834533807
187,85002,37225,47777,38380.38118499134,137162,56.206912778522856,161.36326204089315,1.0310377752851938
188,182709,136818,45891,197091.55254629065,125827,25.116989310871386,68.8674340070823,1.4405381787943885
189,148215,89793,58422,628060.8055415414,164506,39.41706305029855,110.99146510137301,6.994540838835337
190,109724,97276,12448,468430.9402931396,142386,11.344828843279501,129.76741642667056,4.8154831643276825
191,195026,158145,36881,436584.7374157708,103081,18.910811891747766,52.85500394819152,2.760661022579094
192,76668,31886,44782,139970.69079509945,104680,58.41028851672145,136.5367558825064,4.389722473659269
193,187979,94584,93395,275632.80429896933,91865,49.68374126897153,48.86982056506312,2.9141588883846037
194,152428,85480,66948,63111.99448666573,22574,43.92106437137534,14.809615031359069,0.7383246898299688
195,176312,131157,45155,536859.1914065451,150334,25.610848949589364,85.26589228186397,4.09325610837809
196,158831,68382,90449,151467.5786848167,190471,56.946691766720605,119.92054447809306,2.21502118517763
197,167600,117091,50509,923854.54322433,131374,30.136634844868738,78.3854415274463,7.89005596693452
198,253630,218634,34996,412984.81681272463,28699,13.798052280881597,11.315301817608328,1.8889322649392346
199,113686,75673,38013,436188.8953094106,105113,33.43683479056348,92.45905388526292,5.764128491131719
200,44621,21144,23477,22516.99470442912,136194,52.61423993187064,305.2239976692589,1.0649354286998258
201,58030,47713,10317,286131.51422260585,67067,17.778735136998105,115.5729794933655,5.996929856068699
202,277548,231366,46182,655499.9890777781,34674,16.639284015737818,12.49297418824852,2.8331733663450036
203,206926,93620,113306,552287.0031560267,141339,54.75677295264973,68.30412804577482,5.899241648750552
204,261897,178609,83288,1201266.9589413712,137301,31.801815217432804,52.42557188513042,6.725679887023449
205,227865,152138,75727,283848.62736290926,134668,33.23327408772738,59.09990564588682,1.8657312923984097
206,149779,95406,54373,271032.6492693228,82152,36.3021518370399,54.84881058092256,2.840834426234438
207,165036,105588,59448,493475.6415359976,26069,36.02123173125864,15.795947550837393,4.673595877713354
208,250977,170381,80596,799475.9511434784,23275,32.11290277595158,9.273758153137539,4.692283477286073
209,112274,66172,46102,178636.25512778052,185625,41.062044640789495,165.33213388674136,2.6995746709753448
210,88447,60620,27827,172692.6681914195,17260,31.461779370696576,19.514511515370785,2.84877380718277
211,152581,107247,45334,203534.8938664816,158357,29.71143196072906,103.78553030849189,1.8978143338879558
212,263508,125543,137965,247026.16875661045,158211,52.35704418841174,60.04030238171138,1.9676618270760653
213,248221,122443,125778,279263.2619230458,144990,50.671780389249896,58.41165735372914,2.2807613495507773
214,256727,217802,38925,139800.56218077597,155890,15.162020356253919,60.722090002220256,0.6418699652931377
215,271966,164593,107373,1293541.149542706,169182,39.48030268489443,62.207040585955596,7.859028935268851
216,56389,33772,22617,261927.64378060607,122883,40.10888648495274,217.92016173367145,7.755763466202951
217,258958,209376,49582,431989.2985228906,13234,19.146734219448714,5.110481236339483,2.0632226163595186
218,274936,208739,66197,893464.2592825807,46514,24.07723979398842,16.918119125905665,4.280293856359284
219,128236,100632,27604,150580.69203872554,42101,21.52593655447768,32.830874325462425,1.496349988460187
220,104323,63920,40403,259571.6432440829,168048,38.72875588317054,161.0843246455719,4.06088302947564
221,275659,126091,149568,615949.5341720631,42533,54.258340921210625,15.429570592652517,4.884960339533061
222,41828,27315,14513,203663.7740699853,105292,34.69685378215549,251.72611647700106,7.456114738055475
223,287786,200570,87216,592452.461411519,190455,30.305852265224853,66.17938329175152,2.9538438520791694
224,105545,71169,34376,312529.827093749,39809,32.56999384148941,37.71756122980719,4.391375839111818
225,156748,116351,40397,81788.3408895549,132414,25.771939673871437,84.47571898844004,0.7029448899412544
226,234148,93976,140172,87733.03459022914,93070,59.86470095836821,39.748364282419665,0.9335685131334505
227,119767,84202,35565,535046.0821286086,42078,29.695158098641528,35.133216996334546,6.3543155997317
228,146288,120740,25548,720551.7137180178,42929,17.464180247183638,29.345537569725472,5.967796204389745
229,167309,144968,22341,1149224.5147446,196513,13.3531370099636,117.45512793693106,7.927435811659125
230,124555,73439,51116,544300.1537520384,167231,41.03889847858376,134.26277548071133,7.411595388717689
231,83925,35588,48337,222500.29901255484,172904,57.59547214775097,206.02204349121237,6.252115854011319
232,98596,49378,49218,64648.02517458206,86740,49.9188608057122,87.97517140654793,1.309247542925636
233,55524,44823,10701,238529.08018612623,125501,19.272746920250704,226.03018514516245,5.321577765569601
234,60611,33826,26785,159200.4929235487,43303,44.19164838065698,71.44412730362475,4.7064534063604535
235,230279,142673,87606,430238.3406347187,143026,38.04341689863166,62.10987541200023,3.0155554353992606
236,113340,62415,50925,373296.3157096057,149646,44.93118051879301,132.0328215987295,5.980875041410009
237,180256,93031,87225,669506.577010451,176630,48.38951269305876,97.98841647434759,7.196596586196548
238,289793,194676,95117,1411746.9173930732,135090,32.82239391565704,46.61603282342914,7.2517768877163755
239,51302,23519,27783,176831.29372212256,96646,54.1557834002573,188.3864176835211,7.5186569889078
240,123122,69865,53257,77841.9468530204,80910,43.255470184045095,65.71530676889589,1.114176581307098
241,160430,113911,46519,486136.69158491807,140518,28.996447048557002,87.588356292464,4.267688735810572
242,171994,136614,35380,165767.29615848057,66656,20.570485016919196,38.75484028512622,1.2133990378620096
243,84028,44051,39977,262172.62507295195,103677,47.57580806397868,123.38387204265244,5.951570340581416
244,107779,73822,33957,450289.8007899941,174944,31.50613755926479,162.31733454569073,6.099669485925524
245,86197,69873,16324,61841.37085016956,71907,18.938014084016846,83.42169681079388,0.8850538956416578
246,168876,78315,90561,248908.4332818813,20103,53.625737227314715,11.904000568464436,3.178298324482938
247,104772,67387,37385,220466.10014608107,134828,35.68224334745925,128.6870537929981,3.271641416683946
248,60609,24613,35996,117835.76163811404,75683,59.39051955980135,124.87089376165257,4.787541609641817
249,270169,142081,128088,392934.65962424304,77834,47.41032464864585,28.809374872764828,2.7655679480313555
250,166205,141976,24229,662621.0676297178,144071,14.57778045185163,86.68271110977408,4.667134358128964
251,95318,60145,35173,455794.851687621,133515,36.900690320820836,140.07322856123713,7.578266716894521
252,247065,171244,75821,693043.207415132,17368,30.688685163823287,7.029729018679295,4.047109431075728
253,186400,76247,110153,531974.6534821177,170987,59.09495708154506,91.73122317596567,6.976991271553211
254,77219,66360,10859,419440.1321564352,53028,14.062601173286367,68.67221797744078,6.320677096992695
255,144263,104689,39574,645928.3398453029,196382,27.431843230766034,136.12776664841297,6.169973348157905
256,149945,65145,84800,40296.646490136365,175399,56.554069825602724,116.97555770449164,0.618568523910298
257,239976,207047,32929,746759.5146488907,76589,13.721788845551222,31.915274860819416,3.606714971233057
258,62116,55433,6683,372021.1010076597,124085,10.758902698177602,199.76334599781055,6.711184691567472
259,157718,135703,22015,944380.368167336,168502,13.958457500095106,106.8375201308665,6.959170896497026
260,210354,146330,64024,467088.5252585293,56264,30.436312121471428,26.747292659041427,3.192021630961042
261,246132,139704,106428,897294.7054634928,97945,43.24021256886549,39.793687939804656,6.4228275887840915
262,53224,24330,28894,80679.1722693941,139649,54.287539455884556,262.37975349466404,3.316036673629022
263,48070,27567,20503,162645.57525313148,36368,42.65238194299979,75.65633451216975,5.900009984877987
264,177855,91115,86740,329792.2120994429,67526,48.77006550279722,37.966883135138175,3.6195161290615476
265,241907,147433,94474,1079027.8058573855,121008,39.053851273423255,50.022529319118505,7.3187672085448
266,208220,143733,64487,727017.9431643029,141467,30.97060801075785,67.94111996926327,5.058114303356243
267,187313,137069,50244,195225.69554295967,46163,26.82355202255049,24.644845792870758,1.4242877349580114
268,59816,28372,31444,94109.72510706494,96731,52.56787481610271,161.71425705496858,3.31699298981619
269,192638,173073,19565,695331.1761844732,1759,10.156355443889575,0.913111639448084,4.017560082649941
270,297164,177899,119265,607402.555764019,164791,40.13440389818417,55.454563809882764,3.414311242693995
271,229138,131684,97454,493269.1207717968,159024,42.53070202236207,69.4009723398127,3.7458546275310347
272,257516,151641,105875,1014860.1988197012,149521,41.11395020115255,58.06279998136038,6.692518506338663
273,204608,161182,43426,584496.0076988527,159937,21.22399906162027,78.16752033156084,3.626310677984221
274,177717,110252,67465,353479.4319010115,38565,37.962040772689164,21.700231266564256,3.206104487002608
275,196594,93897,102697,136660.04535291577,129948,52.238115100155646,66.09967750796056,1.4554250439621688
276,52342,45697,6645,136472.92660828697,131026,12.695349814680371,250.3266974895877,2.9864745302380236
277,115629,76695,38934,491308.0297930244,105947,33.67148379731728,91.62666805040259,6.405998171888968
278,66399,50329,16070,265303.86457916803,110904,24.202171719453606,167.02661184656395,5.27139153528121
279,247606,130474,117132,204701.28455522849,63230,47.305800344095054,25.536537886804034,1.5689047975476225
280,285756,199321,86435,540991.0720261974,199908,30.247833816262826,69.95758619241592,2.7141699671695276
281,112258,94715,17543,421839.0792220521,64929,15.627394038732206,57.83908496499136,4.453772678266929
282,113506,59203,54303,342082.9533332047,191607,47.84152379609888,168.80781632689022,5.778135454845273
283,153453,125081,28372,397440.9045456476,127157,18.4890487641167,82.863808462526,3.177468236947639
284,161300,97295,64005,252180.90396308852,47057,39.68071915685059,29.17358958462492,2.5919204888543965
285,46150,33072,13078,194702.6989409455,191572,28.338028169014084,415.10725893824485,5.8872369055680185
286,224466,103566,120900,726158.4572968055,181532,53.8611638288204,80.87282706512346,7.011552607002351
287,202491,152267,50224,1109263.8811765716,23236,24.803077667649426,11.475077904696999,7.2849920283224305
288,127955,72669,55286,479677.7973372261,94914,43.20737759368528,74.17764057676527,6.600858651381278
289,142870,59593,83277,396009.5520779434,164644,58.2886540211381,115.24042836144747,6.645236052521998
290,249829,196594,53235,570528.204351655,193588,21.308575065344694,77.4882019301202,2.9020631573275635
291,178155,90815,87340,708028.079112283,148843,49.024725660239675,83.5469113973787,7.796378121590959
292,201047,91902,109145,415968.0234253347,67642,54.28830074559679,33.644869110208056,4.526212959732484
293,130093,82678,47415,120450.03218792687,159601,36.44700329764092,122.6822350164882,1.456857110572666
294,75954,49843,26111,295743.21888951503,99608,34.37738631276825,131.14253363878137,5.933495553829324
295,100774,51295,49479,264704.42828582204,51693,49.09897394169131,51.29596919840434,5.160433342154636
296,156739,73062,83677,526380.9077834624,126678,53.38620254052916,80.82098265269015,7.204578409891084
297,114532,46865,67667,342788.90855566226,61268,59.08130478818146,53.49421995599483,7.314390452483991
298,263273,181199,82074,397268.2554664083,171024,31.174484280575676,64.96070618711376,2.192441765497648
299,193252,140244,53008,930930.4761529022,1622,27.429470328896983,0.8393186098979571,6.637934429657613
